"mapped_by","year","reporter_fao","reporter_name","flow","hs_chap","hs","hs_extend","fcl","details","tl_description"
"Del Bello",2014,108,"Kazakhstan",1,1,"10612",NA,1169,"Trademaps mapped as animals non food","Live whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)"
"Basham",2015,109,"Jamaica",1,7,"708203000",NA,195,"WITS",NA
"Basham",2016,109,"Jamaica",1,17,"1701141900",NA,162,"World Customs Org. HS Nom. 2012",NA
"Devita",2014,110,"Japan",1,1,"10612090",NA,1169,"WITS","Other live animals: whales dolphins"
"Devita",2014,110,"Japan",1,1,"10619010",NA,1169,"WITS","Other live animals: whales dolphins"
"Devita",2015,110,"Japan",1,15,"150290010",NA,869,"WITS","fat of cattle"
"Bonomo",2015,112,"Jordan",1,2,"20714300",NA,1058,"|Hs2012","meat of poultry"
"Bonomo",2015,112,"Jordan",2,2,"20714300",NA,1058,"|Hs2013","meat of poultry"
"Del Bello",2016,113,"Kyrgyzstan",1,2,"207441001",NA,1069,"trademap meat of ducks","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen. Of ducks : Other, fresh or chilledDucks: other, fresh or chilled: parts of carcass: boned meat"
"Del Bello",2016,113,"Kyrgyzstan",1,2,"207442101",NA,1069,"trademap meat of ducks","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen. Of ducks : Other, fresh or chilledDucks: other, fresh or chilled: parts of carcass: boneless meat: halves or quarters: according to the order, described in the Additional Note 4 of the Customs Union (CU) to the group 02"
"Del Bello",2016,113,"Kyrgyzstan",1,2,"207451001",NA,1169,"trademap meat of ducks","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen. Of ducks : Other, frozenDucks: other, frozen: parts of carcass: boned meat"
"Fiorentino",2015,143,"Morocco",2,33,"3301299020",NA,753,"WITS","oil essentials nes"
"Del Bello",2016,113,"Kyrgyzstan",1,2,"207452101",NA,1069,"trademap meat of ducks","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen. Of ducks : Other, frozenDucks: other, frozen: parts of carcass: boneless meat: halves or quarters"
"Del Bello",2016,113,"Kyrgyzstan",1,2,"207455101",NA,1069,"trademap meat of ducks","Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen. Of ducks : Other, frozenDucks: other, frozen: parts of carcass: boneless meat: breasts and parts"
"Del Bello",2016,113,"Kyrgyzstan",1,4,"401503100",NA,885,"trademap mapped as cream fresh","Milk and cream, not concentrated nor containing added sugar or other sweetening matter. Of a fat content, by weight, exceeding 10 %with fat content more than 10 wt.%: more than 21% but not more than 45%: in immediate packings of net weight not exceeding 2 litres"
"Del Bello",2016,113,"Kyrgyzstan",1,7,"709996000",NA,446,"trademap sweetcorn mapped as 446 green corn","Other vegetables, fresh or chilled. Other : Otherother: other: sweetcorn"
"Devita",2016,115,"Cambodia",1,4,"40150",NA,882,NA,"cow milk fresh"
"Piva",2014,119,"Latvia",1,2,"2075461",NA,1073,"TRADEMAP","FRESH OR CHILLED LEGS AND CUTS THEREOF, OF DOMESTIC GEESE, WITH BONE IN"
"Piva",2014,119,"Latvia",1,2,"2075595",NA,1074,"TRADEMAP","FROZEN LIVERS OF DOMESTIC GEESE (EXCL. FATTY)"
"Piva",2014,126,"Lithuania",2,4,"4014090",NA,888,"TRADEMAP","Milk and cream of a fat content by weight of > 6% but <= 10%, not concentrated nor containing added sugar or other sweetening matter (excl. in immediate packings of <= 2 l)"
"Piva",2015,126,"Lithuania",1,4,"4014090",NA,888,"TRADEMAP","Milk and cream of a fat content by weight of > 6% but <= 10%, not concentrated nor containing added sugar or other sweetening matter (excl. in immediate packings of <= 2 l)"
"Piva",2016,126,"Lithuania",1,17,"17011410",NA,162,"TRADEMAP","RAW CANE SUGAR FOR REFINING, IN SOLID FORM, NOT CONTAINING ADDED FLAVOURING OR COLOURING MATTER (EXCL. CANE SUGAR OF 1701 13)"
"Canero",2016,128,"China, Macao SAR",1,4,"40790",NA,1091,"WITS","Birds'eggs "
"Di Filippo",2014,132,"Maldives",1,1,"106399000",NA,1169,"TRADE MAPS","Live birds, nes"
"Di Filippo",2015,132,"Maldives",1,1,"106901000",NA,1232,"TRADE MAPS","Live dangerous animal"
"Di Filippo",2015,132,"Maldives",1,20,"2009501000",NA,390,"TRADE MAPS","200950 - Tomato juice, unfermented, whether or not containing added sugar or other sweetening matter (excluding containing spirit)"
"Di Filippo",2015,132,"Maldives",1,21,"2106909028",NA,622,"TRADE MAPS","Ribena (other than ready to drink)"
"Di Filippo",2015,132,"Maldives",1,21,"2106909029",NA,622,"TRADE MAPS","Juice (sunquick)"
"Di Filippo",2015,132,"Maldives",1,21,"2106909030",NA,1232,"TRADE MAPS","Juice (Foster Clarks)"
"Di Filippo",2015,132,"Maldives",1,21,"2106909031",NA,166,"TRADE MAPS","Rose Syrup"
"Di Filippo",2016,132,"Maldives",1,1,"106391000",NA,1169,"TRADE MAPS","010639 - Live birds (excluding birds of prey, psittaciformes, parrots, parrakeets, macaws, cockatoos, ostriches and emus)"
"Piva",2014,134,"Malta",1,7,"7149020",NA,149,"TRADEMAP","Arrowroot, salep and similar roots and tubers with high starch content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets (excl. manioc 'cassava"", sweet potatoes, yams, taro and yautia)"
"Piva",2015,134,"Malta",1,4,"4015091",NA,888,"TRADEMAP","MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 45%, IN IMMEDIATE PACKINGS OF <= 2 L, NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER"
"Piva",2016,134,"Malta",1,15,"15029010",NA,1168,"TRADEMAP","FATS OF BOVINE ANIMALS, SHEEP OR GOATS, FOR INDUSTRIAL USES (EXCL. FOR MANUFACTURE OF FOODSTUFFS, AND TALLOW, OLEOSTEARIN AND OLEO-OIL)"
"Devita",2014,136,"Mauritania",1,16,"1601001000",NA,1041,NA,"sausages of pig meat"
"Del Bello",2014,137,"Mauritius",1,17,"17011320",NA,163,"trademap sugar cane non-centrifugal","Cane sugar not intended for refining"
"Del Bello",2014,137,"Mauritius",1,22,"22030091",NA,51,"trademap beer of barley","Other beer made from malt in can"
"Del Bello",2014,137,"Mauritius",1,22,"22060042",NA,517,"trademap cider and other","Other fermented beverages (for example, cider, perry, mead); mixtures of fermented beverages and mixtures of fermented beverages and non-alcoholic beverages, not elsewhere specified or included: Beer: Other, of an alcoholic strength not exceeding 9 degrees"
"Del Bello",2016,137,"Mauritius",1,4,"4029910",NA,889,"trademap milk whole condensed","Milk and cream, concentrated and sweetened (excl. in solid forms) (detailed label not available)"
"Del Bello",2016,137,"Mauritius",1,4,"4029990",NA,889,"trademap milk whole condensed","Milk and cream, concentrated and sweetened (excl. in solid forms) (detailed label not available)"
"Del Bello",2016,137,"Mauritius",1,4,"4031010",NA,891,"trademap yoghurt","Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa "
"Del Bello",2016,137,"Mauritius",1,4,"4031090",NA,891,"trademap yoghurt","Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa (detailed label not available)"
"Del Bello",2016,137,"Mauritius",1,4,"4039010",NA,893,"trademap buttermilk","Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa (excluding yogurt)"
"Del Bello",2016,137,"Mauritius",1,4,"4039090",NA,893,"trademap buttermilk","Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa (excluding yogurt)"
"Del Bello",2016,137,"Mauritius",1,11,"11041910",NA,113,"trademap cereal prep nes","Rolled or flaked grains of cereals (excl. oats) (detailed label not available)"
"Del Bello",2016,137,"Mauritius",1,11,"11041990",NA,113,"trademap cereal prep nes","Rolled or flaked grains of cereals"
"Fiorentino",2015,143,"Morocco",1,33,"3301299030",NA,753,"WITS","oil essentials nes"
"Fiorentino",2016,143,"Morocco",2,33,"3301299030",NA,753,"WITS","oil essentials nes"
"Del Bello",2016,137,"Mauritius",1,11,"11042910",NA,113,"trademap cereal prep nes","Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled, flaked, flour, pellets, and oats and maize, and husked and semi- or wholly milled rice and broken rice)"
"Del Bello",2016,137,"Mauritius",1,11,"11042990",NA,113,"trademap cereal prep nes","Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled, flaked, flour, pellets, and oats and maize, and husked and semi- or wholly milled rice and broken rice)"
"Del Bello",2016,137,"Mauritius",1,22,"22060043",NA,517,"trademap cider and other","Cider, perry, mead, saké and other fermented beverages and mixtures of fermented beverages and non-alcoholic beverages, n.e.s. (excl. beer, wine or fresh grapes, grape must, vermouth and other wine of fresh grapes flavoured with plants or aromatic substances)"
"Del Bello",2016,137,"Mauritius",1,23,"23024010",NA,112,"trademap bran of cereals","Bran, sharps and other residues of cereals, whether or not in the form of pellets, derived from sifting, milling or other working (excluding maize and wheat)"
"Del Bello",2015,137,"Mauritius",2,22,"22060062",NA,517,"trademap cider, explicitly said not wine","Fortified made wine"
"Del Bello",2016,137,"Mauritius",2,4,"4029990",NA,889,"trademap milk whole condensed","Concentrated/sweetened milk and cream of =>1.5% fat, in powder/solid form"
"Del Bello",2016,137,"Mauritius",2,4,"4039010",NA,893,"trademap buttermilk","Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, . . ."
"Del Bello",2016,137,"Mauritius",2,4,"4039090",NA,893,"trademap buttermilk","Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, . . ."
"Del Bello",2016,137,"Mauritius",2,22,"22060043",NA,517,"trademap cider and other","Cider, perry, mead, saké and other fermented beverages and mixtures of fermented beverages and non-alcoholic beverages, n.e.s. (excl. beer, wine or fresh grapes, grape must, vermouth and other wine of fresh grapes flavoured with plants or aromatic substances)"
"Fiorentino",2015,143,"Morocco",1,1,"102900090",NA,866,"WITS","cattle"
"Fiorentino",2016,143,"Morocco",1,1,"106193500",NA,1171,"WITS","live animals nes"
"Fiorentino",2015,143,"Morocco",1,1,"106198000",NA,1171,"WITS","live animals nes"
"Fiorentino",2016,143,"Morocco",1,1,"106201000",NA,1171,"WITS","live animals nes"
"Fiorentino",2016,143,"Morocco",1,1,"106209100",NA,1171,"WITS","live animals nes"
"Fiorentino",2015,143,"Morocco",1,1,"106903000",NA,1171,"WITS","live animals nes"
"Fiorentino",2015,143,"Morocco",1,1,"106909700",NA,1171,"WITS","live animals nes"
"Fiorentino",2014,143,"Morocco",2,2,"201209090",NA,867,"WITS","meat of cattle"
"Fiorentino",2016,143,"Morocco",2,2,"206299190",NA,868,"WITS","offals of cattle edible"
"Fiorentino",2016,143,"Morocco",2,2,"206299900",NA,868,"WITS","offals of cattle edible"
"Fiorentino",2016,143,"Morocco",1,2,"206901099",NA,1167,"WITS","offals nes"
"Fiorentino",2016,143,"Morocco",2,2,"206901099",NA,1167,"WITS","offals nes"
"Fiorentino",2015,143,"Morocco",2,2,"207149212",NA,1058,"WITS","meat of chicken"
"Fiorentino",2014,143,"Morocco",1,2,"209000030",NA,1065,"WITS","fat of poultry"
"Fiorentino",2016,143,"Morocco",2,4,"401500011",NA,921,"WITS","hides dry s.cattle"
"Fiorentino",2016,143,"Morocco",1,4,"401500099",NA,921,"WITS","hides dry s.cattle"
"Fiorentino",2016,143,"Morocco",1,4,"403900191",NA,899,"WITS","milk dry buttermilk"
"Fiorentino",2015,143,"Morocco",2,4,"403906000",NA,899,"WITS","milk dry buttermilk"
"Fiorentino",2015,143,"Morocco",1,7,"714909600",NA,149,"WITS","roots and tubers nes"
"Fiorentino",2016,143,"Morocco",2,7,"714909600",NA,149,"WITS","roots and tubers nes"
"Fiorentino",2016,143,"Morocco",2,8,"803900010",NA,604,"WITS","fruit tropical dried nes"
"Fiorentino",2015,143,"Morocco",1,8,"810900040",NA,619,"WITS","fruit fresh nes"
"Fiorentino",2014,143,"Morocco",1,11,"1103201090",NA,16,"WITS","flour of wheat"
"Fiorentino",2014,143,"Morocco",1,11,"1103209040",NA,16,"WITS","flour of wheat"
"Fiorentino",2014,143,"Morocco",1,11,"1103209090",NA,16,"WITS","flour of wheat"
"Fiorentino",2016,143,"Morocco",1,20,"2001902000",NA,262,"WITS","olives preserved"
"Fiorentino",2015,143,"Morocco",1,20,"2008990005",NA,623,"WITS","fruit prep nes"
"Fiorentino",2015,143,"Morocco",2,20,"2008990005",NA,623,"WITS","fruit prep nes"
"Fiorentino",2015,143,"Morocco",1,20,"2008990095",NA,623,"WITS","fruit prep nes"
"Fiorentino",2015,143,"Morocco",2,20,"2008990095",NA,623,"WITS","fruit prep nes"
"Fiorentino",2016,143,"Morocco",2,20,"2009890028",NA,623,"WITS","fruit prep nes"
"Fiorentino",2015,143,"Morocco",1,23,"2302409090",NA,59,"WITS","bran of maize"
"Fiorentino",2015,143,"Morocco",1,33,"3301291871",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",2,33,"3301291871",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",1,33,"3301291872",NA,753,"WITS","oil essentials nes"
"Fiorentino",2016,143,"Morocco",2,33,"3301291872",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",1,33,"3301291873",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",2,33,"3301291873",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",1,33,"3301291879",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",2,33,"3301291879",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",1,33,"3301299010",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",1,33,"3301299020",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",1,33,"3301299090",NA,753,"WITS","oil essentials nes"
"Fiorentino",2015,143,"Morocco",2,33,"3301299090",NA,753,"WITS","oil essentials nes"
"Devita",2014,144,"Mozambique",1,22,"22060020",NA,517,NA,"cider etc"
"Devita",2014,144,"Mozambique",1,23,"23032000",NA,169,NA,"beet pulp"
"Devita",2015,144,"Mozambique",1,9,"9082000",NA,702,NA,"nutmeg cardamons"
"Devita",2015,144,"Mozambique",1,15,"15149100",NA,271,NA,"oil of rapeseed"
"Di Filippo",2014,146,"Moldova, Republic of",1,1,"10620000",NA,150,"WITS","Live reptiles e.g. snakes, turtles, alligators, caymans, iguanas, gavials and lizards"
"Di Filippo",2015,146,"Moldova, Republic of",1,2,"20726600",NA,1080,"WITS","Fresh or chilled drumsticks and cuts thereof of turkeys of the species domesticus, with bone in"
"Di Filippo",2015,146,"Moldova, Republic of",1,2,"20726700",NA,1080,"WITS","Fresh or chilled legs and cuts thereof of turkeys of the species domesticus, with bone in (excl. drumsticks)"
"Di Filippo",2015,146,"Moldova, Republic of",1,2,"20726800",NA,1080,"WITS","Fresh or chilled cuts and edible offal of turkeys of the species domesticus: cuts: with bone in: other"
"Di Filippo",2015,146,"Moldova, Republic of",1,4,"40291100",NA,894,"WITS","Footwear covering the ankle, with outer soles and uppers of rubber or plastics (excl. waterproof footwear of heading 6401, sports footwear, orthopaedic footwear and toy footwear): incorporating a protective metal toe-cap"
"Di Filippo",2015,146,"Moldova, Republic of",1,4,"40291300",NA,894,"WITS","Milk and cream, concentrated, of a fat content by weight of > 8% but <= 10%, unsweetened (excl. in solid forms)"
"Di Filippo",2015,146,"Moldova, Republic of",1,4,"40299100",NA,889,"WITS","Milk and cream, concentrated, of a fat content by weight of <= 9,5%, sweetened (excl. in solid forms)"
"Di Filippo",2015,146,"Moldova, Republic of",1,11,"110429040",NA,113,"WITS","Hulled, even sliced or kibbled barley grains"
"Di Filippo",2015,146,"Moldova, Republic of",1,11,"110429170",NA,113,"WITS","Hulled, even sliced or kibbled cereal grains (excl. rice, oats, maize and barley)"
"Di Filippo",2015,146,"Moldova, Republic of",1,20,"200939110",NA,514,"WITS","Single citrus fruit juice, unfermented, Brix value > 67 at 20°C, value of <= 30 <U+0080> per 100 kg, whether or not containing added sugar or other sweetening matter (excl. containing spirit, mixtures, orange juice and grapefruit juice)"
"Di Filippo",2016,146,"Moldova, Republic of",1,2,"20910190",NA,514,"WITS","Single citrus fruit juice, unfermented, Brix value > 67 at 20°C, value of <= 30 <U+0080> per 100 kg, whether or not containing added sugar or other sweetening matter (excl. containing spirit, mixtures, orange juice and grapefruit juice)"
"Di Filippo",2014,146,"Moldova, Republic of",2,23,"230800110",NA,653,"WITS","Acorns, horse-chestnuts, marc and other vegetable materials and vegetable waste, vegetable residues and by-products of a kind used in animal feeding, whether or not in the form of pellets, n.e.s: grape marc: having a total alcoholic strength by"
"Di Filippo",2015,146,"Moldova, Republic of",2,1,"10290910",NA,866,"WITS","Live domestic bovine animals (excl. cattle and buffalo and pure-bred for breeding)"
"Di Filippo",2015,146,"Moldova, Republic of",2,1,"10620000",NA,150,"WITS","Live reptiles e.g. snakes, turtles, alligators, caymans, iguanas, gavials and lizards"
"Di Filippo",2015,146,"Moldova, Republic of",2,11,"110429040",NA,113,"WITS","Hulled, even sliced or kibbled barley grains"
"Di Filippo",2015,146,"Moldova, Republic of",2,11,"110429080",NA,113,"WITS","Sliced, kibbled or otherwise worked barley grains (excl. rolled, flaked, hulled, pearled, and pellets and flour)"
"Di Filippo",2015,146,"Moldova, Republic of",2,11,"110429170",NA,113,"WITS","Hulled, even sliced or kibbled cereal grains (excl. rice, oats, maize and barley)"
"Di Filippo",2015,146,"Moldova, Republic of",2,23,"230800190",NA,652,"WITS","Grape marc, of a kind used in animal feeding, whether or not in the form of pellets (excl. grape marc having a total alcoholic strength of <= 4,3% mas and a dry matter content of >= 40% by weight)"
"Di Filippo",2015,146,"Moldova, Republic of",2,41,"410120800",NA,920,"WITS","Whole raw hides and skins of bovine incl. buffalo or equine animals, whether or not dehaired, unsplit, of a weight per skin <= 16 kg, limed, pickled or otherwise preserved (excl. fresh or wet-salted, simply dried or dry-salted, tanned, parchment-dressed or further prepared)"
"Di Filippo",2016,146,"Moldova, Republic of",2,41,"410150900",NA,920,"WITS","Whole raw hides and skins of bovine incl. buffalo or equine animals, whether or not dehaired or split, of a weight per skin > 16 kg, limed, pickled or otherwise preserved (excl. fresh or wet-salted, simply dried or dry-salted, tanned, parchment-dressed or further prepared)"
"Filipczuk",2016,147,"Namibia",2,51,"51021910",NA,1218,"HS 2012","old time series"
"Canero",2015,150,"Netherlands",1,4,"4061030",NA,901,NA,NA
"Canero",2015,150,"Netherlands",1,4,"4061050",NA,901,NA,NA
"Canero",2015,150,"Netherlands",2,4,"4061030",NA,901,NA,NA
"Canero",2015,150,"Netherlands",2,4,"4061050",NA,901,NA,NA
"Piva",2014,153,"New Caledonia",2,2,"2089011",NA,1089,"TRADEMAP","Cailles fraiches non decoupees en morceaux"
"Piva",2014,153,"New Caledonia",1,2,"2089023",NA,1089,"TRADEMAP","Pigeons et pigeonneaux refrigeres non decoupes en morceaux"
"Piva",2014,153,"New Caledonia",1,4,"4061010",NA,1021,"TRADEMAP","Fromage frais contenant du lait pur chevre"
"Valdivia",2014,154,"Macedonia,The Fmr Yug Rp",1,2,"207455100",NA,1069,"Country TL description (WITS)","Frozen breasts and cuts thereof, of domestic ducks, with bone"
"Valdivia",2014,154,"Macedonia,The Fmr Yug Rp",1,2,"207459300",NA,1075,"Country TL description (WITS)","Frozen fatty livers of domestic ducks"
"Valdivia",2014,154,"Macedonia,The Fmr Yug Rp",1,8,"810301000",NA,550,"Country TL description (WITS)","Fresh blackcurrants"
"Valdivia",2014,154,"Macedonia,The Fmr Yug Rp",1,11,"1103192000",NA,72,"Country TL description (WITS)","Groats and meal of rye or barley"
"Valdivia",2014,154,"Macedonia,The Fmr Yug Rp",1,11,"1103206000",NA,16,"Country TL description (WITS)","Wheat pellets"
"Valdivia",2014,154,"Macedonia,The Fmr Yug Rp",1,20,"2008999910",NA,623,"Country TL description (WITS)","Fruit and other edible part of plants, prepared or preserved, not containing added spirit or added sugar "
"Valdivia",2014,154,"Macedonia,The Fmr Yug Rp",1,20,"2009895000",NA,622,"Country TL description (WITS)","Pear juice"
